HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.BannedArtists[],Answer.genre01,Answer.genre02,Answer.genre03,Answer.genre04,Answer.genre05,Answer.genre06,Answer.genre07,Answer.genre08,Answer.genre09,Answer.genre10,Approve,Reject
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,37Q970SNZHJN8P2EOK1YFRBVQJQS1R,A337P004SPP0IA,Approved,Sun Jun 21 09:23:14 PDT 2020,Sun Jun 21 09:24:09 PDT 2020,Wed Jun 24 09:24:09 PDT 2020,Sun Jun 21 09:40:20 PDT 2020,,,55,100% (1/1),100% (1/1),100% (1/1),Chris Thomas King,1,1,1,1,4,1,4,1,5,1,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,386PBUZZXI87ZTNSU0A375TMS6ILJA,AWN8RYDU3FO9E,Approved,Sun Jun 21 09:24:05 PDT 2020,Sun Jun 21 09:25:05 PDT 2020,Wed Jun 24 09:25:05 PDT 2020,Sun Jun 21 09:40:21 PDT 2020,,,60,100% (1/1),100% (1/1),100% (1/1),Billie Eilish,3,2,1,1,5,4,5,4,5,3,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,38F5OAUN5QNCT2302668CNV6KUAH7T,AWGPE3WU6Y8DA,Approved,Sun Jun 21 09:28:18 PDT 2020,Sun Jun 21 09:30:00 PDT 2020,Wed Jun 24 09:30:00 PDT 2020,Sun Jun 21 09:40:21 PDT 2020,,,102,100% (1/1),100% (1/1),100% (1/1),Billie Eilish|Dixie Chicks|John Lennon|MFSB|Natalie Cole,3,3,3,1,1,3,5,2,3,3,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,39JEC7537XCNNKTGYCVN7AETTKBCV6,A8DBSE60T7IUJ,Approved,Sun Jun 21 09:22:33 PDT 2020,Sun Jun 21 09:24:27 PDT 2020,Wed Jun 24 09:24:27 PDT 2020,Sun Jun 21 09:40:21 PDT 2020,,,114,100% (1/1),100% (1/1),100% (1/1),Various Artists,1,1,1,1,5,1,5,1,5,5,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,39LNWE0K4X7EN8QGLWH4MRA5SIMIUP,A1JMLIR4TD5QHT,Approved,Sun Jun 21 09:24:07 PDT 2020,Sun Jun 21 09:26:23 PDT 2020,Wed Jun 24 09:26:23 PDT 2020,Sun Jun 21 09:40:21 PDT 2020,,,136,100% (1/1),100% (1/1),100% (1/1),"Adele|Alanis Morissette|Alison Krauss|Arcade Fire|Bad Company|Barbra Streisand|Billie Eilish|Billy Joel|Billy Preston|Blood, Sweat, and Tears|Bob Newhart|Bonnie Raitt|Bruno Mars|Chris Thomas King|Christopher Cross|David Shire|Dixie Chicks|Emmylou Harris|Eric Clapton|Fleetwood Mac|Frank Sinatra|George Harrison|George Michael|Gillian Welch|Glen Campbell|Harry McClintock|Herbie Hancock|James Carter and the Prisoners|John Hartford|Judy Garland|Kacey Musgraves|KC & the Sunshine|Lionel Richie|MFSB|Mumford & Sons|Norah Jones|Norman Blake|Paul Simon|Quincy Jones|Ralph MacDonald|Ralph Stanley|Ravi Shankar|Ray Charles|Ringgo Starr|Robert Plant|Stan Getz & João Gilberto|Steely Dan|Stevie Wonder|Tavares|Taylor Swift|The Cox Family|The Fairfield Four|The Peasall Sisters|The Soggy Bottom Boys|The Stanley Brothers|The Whites|Tony Bennett|Toto|Vaughn Meader|Walter Muphy|Whitney Houston|Yoko Ono",2,1,1,2,5,2,4,2,2,1,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,39U1BHVTDO2KXST80OK7DPMEQMJ3TK,A2E7K2Z8VZR7B8,Approved,Sun Jun 21 09:26:07 PDT 2020,Sun Jun 21 09:29:12 PDT 2020,Wed Jun 24 09:29:12 PDT 2020,Sun Jun 21 09:40:21 PDT 2020,,,185,100% (1/1),100% (1/1),100% (1/1),"Adele|Alanis Morissette|Alison Krauss|Arcade Fire|Bad Company|Barbra Streisand|Beck|Bee Gees|Billie Eilish|Blood, Sweat, and Tears|Bob Newhart|Bonnie Raitt|Bruno Mars|Carole King|Celine Dion|Chris Thomas King|Christopher Cross|Daft Punk|David Shire|Dixie Chicks|Emmylou Harris|Eric Clapton|Fleetwood Mac|George Harrison|Gillian Welch|Glen Campbell|Harry McClintock|Herbie Hancock|James Carter and the Prisoners|John Hartford|John Lennon|Kacey Musgraves|KC & the Sunshine|Kool & The Gang|Lauryn Hill|Lionel Richie|MFSB|Mumford & Sons|Norman Blake|OutKast|Paul Simon|Quincy Jones|Ralph MacDonald|Ralph Stanley|Ravi Shankar|Ray Charles|Ringgo Starr|Robert Plant|Santana|Steely Dan|Stevie Wonder|Tavares|Taylor Swift|The Cox Family|The Fairfield Four|The Peasall Sisters|The Soggy Bottom Boys|The Stanley Brothers|The Whites|Tony Bennett|Toto|U2|Vaughn Meader|Walter Muphy|Whitney Houston|Yoko Ono|Yvone Elliman",5,5,1,1,1,5,3,1,3,2,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,3AQF3RZ55BT9B6YPO6DG3OJX94CF6T,ATXUM0GBU5MC8,Approved,Sun Jun 21 09:23:26 PDT 2020,Sun Jun 21 09:24:23 PDT 2020,Wed Jun 24 09:24:23 PDT 2020,Sun Jun 21 09:40:21 PDT 2020,,,57,100% (1/1),100% (1/1),100% (1/1),Barbra Streisand|Beck|Bee Gees|Billie Eilish|Billy Joel,1,4,5,1,5,4,5,4,5,4,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,3ATTHHXXWDZ64CKBQ1SR6Y99M03XIW,AR8NJPVR13ULD,Approved,Sun Jun 21 09:23:37 PDT 2020,Sun Jun 21 09:25:07 PDT 2020,Wed Jun 24 09:25:07 PDT 2020,Sun Jun 21 09:40:22 PDT 2020,,,90,100% (6/6),100% (1/1),100% (1/1),Billie Eilish|Daft Punk|John Lennon|Kool & The Gang|Paul Simon,1,1,4,2,2,2,4,2,4,1,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,3B3WTRP3DEDCSVOBYI1L3FGAQ1G92F,A1H3Z9AQUSX4GM,Approved,Sun Jun 21 09:26:27 PDT 2020,Sun Jun 21 09:30:58 PDT 2020,Wed Jun 24 09:30:58 PDT 2020,Sun Jun 21 09:40:22 PDT 2020,,,271,100% (1/1),100% (1/1),100% (1/1),Carole King|Judy Garland|Steely Dan|Vaughn Meader,4,3,1,5,3,2,4,1,5,4,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,3BXQMRHWK290JRG76BFWEKHM9R6UMH,A341NGFVOO2TWQ,Approved,Sun Jun 21 09:23:29 PDT 2020,Sun Jun 21 09:25:41 PDT 2020,Wed Jun 24 09:25:41 PDT 2020,Sun Jun 21 09:40:22 PDT 2020,,,132,100% (1/1),100% (1/1),100% (1/1),"Alison Krauss|Bad Company|Bee Gees|Blood, Sweat, and Tears",5,4,4,4,3,3,2,3,4,4,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,3C44YUNSI40KNS2YCWHZLO7TSWNPDZ,A3T9WZOUQGE2UW,Approved,Sun Jun 21 09:28:54 PDT 2020,Sun Jun 21 09:33:56 PDT 2020,Wed Jun 24 09:33:56 PDT 2020,Sun Jun 21 09:40:22 PDT 2020,,,302,100% (3/3),100% (3/3),100% (1/1),Yvone Elliman,1,1,1,1,4,1,4,2,2,1,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,3C6FJU71TT40D85LPE378F4TI1KYUB,AHHYX6Q1TABLC,Approved,Sun Jun 21 09:26:23 PDT 2020,Sun Jun 21 09:28:11 PDT 2020,Wed Jun 24 09:28:11 PDT 2020,Sun Jun 21 09:40:22 PDT 2020,,,108,100% (3/3),100% (3/3),100% (1/1),Dixie Chicks,5,3,3,3,5,4,4,3,4,4,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,3CFVK00FWOWVBY8LAHGEY1OH60Z6LQ,A2PM0SEA0O8MN3,Approved,Sun Jun 21 09:27:23 PDT 2020,Sun Jun 21 09:32:59 PDT 2020,Wed Jun 24 09:32:59 PDT 2020,Sun Jun 21 09:40:22 PDT 2020,,,336,100% (3/3),100% (3/3),100% (1/1),Adele|Bruno Mars|Celine Dion|Lionel Richie|Michael Jackson|The Beatles|Whitney Houston,5,5,1,1,5,5,5,5,5,5,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,3DZQRBDBSOQJISGTBOFH3KQSO34S3J,ANFBZP4LZAS9N,Approved,Sun Jun 21 09:23:31 PDT 2020,Sun Jun 21 09:25:29 PDT 2020,Wed Jun 24 09:25:29 PDT 2020,Sun Jun 21 09:40:23 PDT 2020,,,118,100% (1/1),100% (1/1),100% (1/1),Alison Krauss|Arcade Fire|Bad Company|Barbra Streisand|Billie Eilish|Billy Preston|Bob Newhart|Bonnie Raitt|Carole King|Celine Dion|Chris Thomas King|David Shire|Dixie Chicks|Emmylou Harris|George Harrison|Gillian Welch|Harry McClintock|Herbie Hancock|James Carter and the Prisoners|John Hartford|Judy Garland|Kacey Musgraves|Lauryn Hill|MFSB|Mumford & Sons|Norman Blake|Quincy Jones|Ralph MacDonald|Ralph Stanley|Ravi Shankar|Ringgo Starr|Stan Getz & João Gilberto|Tavares|Taylor Swift|The Fairfield Four|The Peasall Sisters|The Rolling Stones|The Soggy Bottom Boys|The Stanley Brothers|The Whites|Vaughn Meader|Walter Muphy|Whitney Houston|Yoko Ono|Yvone Elliman,1,1,1,2,2,1,3,1,4,1,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,3EJPLAJKEPRFGNPPPI7N6GZFL976Z9,AK21UZISRI0ZB,Approved,Sun Jun 21 09:27:55 PDT 2020,Sun Jun 21 09:29:46 PDT 2020,Wed Jun 24 09:29:46 PDT 2020,Sun Jun 21 09:40:23 PDT 2020,,,111,100% (3/3),100% (3/3),100% (1/1),Bee Gees|Bob Newhart|James Carter and the Prisoners|KC & the Sunshine|Kool & The Gang|MFSB|Quincy Jones|Stan Getz & João Gilberto|Tony Bennett|Yoko Ono|Yvone Elliman,2,3,5,2,3,3,4,4,5,3,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,3FE2ERCCZ0JBRPTN25VFWIJSWATOPU,A32ZSOUUC8N08Q,Approved,Sun Jun 21 09:25:23 PDT 2020,Sun Jun 21 09:26:52 PDT 2020,Wed Jun 24 09:26:52 PDT 2020,Sun Jun 21 09:40:23 PDT 2020,,,89,100% (1/1),100% (1/1),100% (1/1),Adele|Barbra Streisand|Billie Eilish|Bruno Mars|Chris Thomas King|Christopher Cross|Eric Clapton|Fleetwood Mac|James Carter and the Prisoners|Kool & The Gang|Norman Blake|Phil Collins|Tavares|Taylor Swift,4,4,3,2,4,1,4,2,4,1,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,3FTYUGLFSXWGUIKFSH8LNI2C1WM5DT,A23VFKXKH67DNT,Approved,Sun Jun 21 09:28:17 PDT 2020,Sun Jun 21 09:30:31 PDT 2020,Wed Jun 24 09:30:31 PDT 2020,Sun Jun 21 09:40:23 PDT 2020,,,134,100% (1/1),100% (1/1),100% (1/1),Alanis Morissette|Beck|Daft Punk|Dixie Chicks|Kacey Musgraves|OutKast|Taylor Swift,1,1,1,1,2,3,1,3,1,1,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,3GA6AFUKORZUSJ2D0U3IZ6JQFSO3HA,ATUWQRSJAZQMH,Approved,Sun Jun 21 09:25:35 PDT 2020,Sun Jun 21 09:25:56 PDT 2020,Wed Jun 24 09:25:56 PDT 2020,Sun Jun 21 09:40:23 PDT 2020,,,21,100% (1/1),100% (1/1),100% (1/1),0,1,3,1,1,1,1,3,1,1,1,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,3GM6G9ZBKQ8LJE1I66PM9OVKQDZMTI,A2UG6LQMI84JND,Approved,Sun Jun 21 09:24:45 PDT 2020,Sun Jun 21 09:26:47 PDT 2020,Wed Jun 24 09:26:47 PDT 2020,Sun Jun 21 09:40:23 PDT 2020,,,122,100% (1/1),100% (1/1),100% (1/1),Simon & Garfunkel|Stan Getz & João Gilberto|The Soggy Bottom Boys,3,3,1,4,3,3,1,5,4,5,,
3APP19WN73PC3MXR9OEWWQNMDJX6GU,3MRHU52948170L96UEGZU6OYSNZA2O,Music Preferences Survey,Answer a quick questionnaire about your music interests,"survey, academic research, part1",$0.10,Sun Jun 21 09:22:07 PDT 2020,100,BatchId:4087337;OriginalHitTemplateId:928390828;,1800,259200,Sun Jun 28 09:22:07 PDT 2020,,,3HFNH7HEMKP8ZOD4EZXWRE00AKOQG0,A1TEVUU2U1VYYV,Approved,Sun Jun 21 09:25:48 PDT 2020,Sun Jun 21 09:27:47 PDT 2020,Wed Jun 24 09:27:47 PDT 2020,Sun Jun 21 09:40:24 PDT 2020,,,119,100% (1/1),100% (1/1),100% (1/1),Billie Eilish,1,1,4,1,1,1,1,1,1,1,,
